427.478	1.32007
4404.3	2.55351
5948.24	2.74654
8427.84	2.92168
6889.2	2.52426
3016.13	2.06747
3986.35	2.52805
6549.39	2.69485
9500.5	2.83212
5484.33	2.36538
1628.7	1.61358
965.966	1.20035
999.836	1.22979
836.563	1.14342
895.497	1.16477
930.647	1.15025
1299.9	1.25282
2004.21	1.497
2741.4	1.72999
1970.55	1.4865
506.5	1.29853
1740.2	1.94293
5428.48	2.56751
6174.6	2.69968
5579.39	2.66479
5622.02	2.6035
5035.54	2.47931
6581.36	2.55977
7123.25	2.90124
6734.1	2.90651
4730.87	2.38044
861.706	1.15823
1102.42	1.24224
920.649	1.06989
841.137	1.05964
845.91	1.09617
1129.3	1.25801
2030.07	1.50309
2598.89	1.71103
2387.97	1.55621
2011.43	1.88048
4467.03	2.31351
6808.29	2.64364
6535.57	2.39284
3008.12	2.21814
1118.19	1.43054
4559.65	2.44177
7555.41	2.48874
7177.69	2.60015
2538.01	1.92486
1705.54	1.65395
847.605	1.16129
1095.37	1.19054
928.296	1.06928
805.563	1.07698
859.262	1.08219
955.653	1.25343
2766.98	1.85076
3118.11	1.90407
2796.92	1.65367
3531.74	2.02196
4830.06	2.33198
6143.04	2.46226
6304.95	2.48193
4060.27	2.09296
6235.26	2.56626
6079.91	2.66425
6314.25	2.3425
5469.61	2.43081
6724.87	2.56685
6065.72	2.49188
1125.46	1.25373
3724	2.01784
2733.32	1.66482
845.02	1.08369
888.998	1.14504
971.654	1.18399
4000.09	2.15287
3624.44	1.99545
3845.57	2.0371
8810.04	2.81138
9486.41	2.8453
7960.85	2.628
6022.58	2.54742
3898.65	2.2964
6151.37	2.29
6096.89	2.76748
5560.26	2.34971
3736.7	2.07666
5414.95	2.27301
6700.34	2.42841
1892.09	1.45874
3822.26	2.02505
4987.12	1.9901
2408.85	1.61243
876.769	1.21232
983.605	1.20733
4160.23	2.09865
3069.58	1.69429
4151.4	2.09271
7007.42	2.64012
7103.4	2.5986
8512.68	2.82778
5668.71	2.21387
4960.26	2.0725
4809.85	2.06547
5699.83	2.42169
5511.15	2.11547
4308.71	2.08727
4229.27	2.03627
4373.88	2.22081
3416.01	1.89792
6570.6	2.14143
7617.71	2.33077
7765.68	2.54372
2033.92	1.82388
1331.5	1.4769
4040.05	2.18154
3105.89	2.11022
3172.25	2.05548
4975.54	2.24327
4909.21	2.44909
6740.4	2.60698
5768.93	2.11129
4519.83	2.02627
5919.15	2.24578
5676.74	2.39114
5794.71	2.41069
3512.61	1.79174
4906.45	2.0457
3544.38	1.92234
6163.44	2.58036
7889.78	2.38726
7800.25	2.41723
5164.08	1.9854
2955.42	2.23881
2475.1	1.90143
8257.59	2.67966
9175.74	2.7689
3876.36	2.36052
4040.44	2.03246
3770.2	2.26405
5747.74	2.48605
4183.38	1.95616
6095.91	2.26432
8588.77	2.49608
4956.6	2.0642
5516.19	2.03357
9647.25	2.71759
6438.73	2.32008
6567.35	2.56447
9611.92	2.74887
7015.79	2.5061
7091.2	2.45675
6139.03	2.4583
4517.59	2.38794
6761.32	2.6487
7185.58	2.51537
6843.2	2.35083
4448.6	2.23494
2813.09	2.02356
2261.81	2.11539
2479.57	1.95979
2683.59	2.17507
2830.77	2.09844
5278.96	2.49505
2688.94	2.07364
1941.33	1.81447
1899	1.82529
3181.94	2.25925
3297.94	2.26217
2882.9	2.05009
