16859.4	3.37965
13638	2.74904
19088.5	3.84526
14553.7	2.81692
17944.8	3.42903
15523	3.06644
20036.1	3.7122
18610.3	3.51912
9035.68	2.08526
7682.59	1.94371
15187.2	3.0172
20580.5	3.68509
11233	2.33006
14439.3	2.94922
11619.9	2.38101
15499.8	2.85552
19071.9	3.66159
12372.3	2.64406
16948.3	3.35064
13541.2	2.92626
19398.9	3.76364
14647	2.84776
18062.4	3.29374
15456.5	3.14226
20352	3.63135
18609.4	3.50263
9066.78	2.20214
7755.17	1.85193
15206.2	3.08461
20555.9	3.81099
11227.4	2.40445
14380.7	2.97282
11392.5	2.49939
15347.8	2.97757
19061.9	3.68213
12304.5	2.74829
16993.3	3.45647
13495.3	2.70738
19299	3.78565
14810.9	2.87669
18111.7	3.37478
15464.4	3.08432
20159.7	3.67618
18716.1	3.47717
8941.74	2.22694
7663.45	1.88218
15306.6	3.05313
20535.8	3.86288
11362.4	2.45862
14742.4	2.89909
11303.1	2.45282
15438.1	2.99541
19182.6	3.62888
12359.4	2.65953
17192.8	3.31264
13647.9	2.81067
19444.1	3.67361
14994.8	2.93155
18051.9	3.38275
15316.6	3.082
20096.5	3.75252
18548.5	3.53421
8997.06	2.1944
7625.73	1.9141
15371.1	3.05472
20616.5	3.79488
11282.2	2.42964
14578.5	2.8865
11334.2	2.40659
15382	2.99708
19305.4	3.58106
12459.1	2.65039
17102.3	3.31541
13820.8	2.88727
19797.1	3.70904
15040.5	2.84187
18003.6	3.42859
15192.4	3.0681
19898.4	3.73057
18653	3.40579
9256.01	2.02478
7717.64	1.89647
15406.3	3.02065
20646.6	3.98679
11582.5	2.39739
14679.1	2.93122
11420.9	2.40943
15490.8	2.93484
19145.1	3.60114
12236.9	2.68171
17127.4	3.30335
13721.3	2.86325
19747.8	3.88271
15296.2	2.91569
17941	3.42996
15372.7	3.06109
19897.1	3.78662
18540.9	3.43638
9197.58	2.23376
7695.07	1.84602
15354.3	3.07184
20617	3.81714
11604.5	2.42171
14430	2.99924
11394.3	2.41871
15543.1	2.90053
19319.4	3.55921
12468.4	2.64572
17009.8	3.46804
13671.7	2.95695
20053.9	3.78191
15313.8	2.95236
17904	3.39294
15248	3.06395
19844.2	3.77594
18463.7	3.43944
9175.14	2.10132
7767.61	1.85505
15263.5	3.08603
20595.8	3.90721
11596	2.4366
14564.3	2.93812
11479.9	2.48968
15444.2	2.91992
19187.4	3.57125
12248.3	2.68653
17079.2	3.41516
13910.2	2.79905
20064.9	3.75625
15275.9	3.04389
17916.1	3.4298
15218.1	2.94827
19807.2	3.70213
18266.7	3.41657
9173.02	2.05133
7691.1	1.87681
15377.8	3.03354
20647.1	3.82765
11705.8	2.51736
14606.7	2.89574
11606.7	2.50255
15540.1	2.93666
19340.9	3.58023
12464.4	2.64926
17143	3.30377
13726.1	2.95113
20236.1	3.72163
15441.9	2.85916
17760.7	3.33986
15225.1	3.0067
19735.9	3.80784
18565	3.30159
9215.36	2.13339
7750.72	1.81944
